kind,members,method,fold_year,num_days,mean_return,cumulative_return,sharpe,ic,rank_ic
selector,itransformer+timesnet,top1_gap,2016,243,5.931319028432193e-05,-0.29725220787639417,0.01715129772345705,0.001898259938078598,-0.024817884625159124
selector,itransformer+timesnet,top1_gap,2017,243,-0.0026333821491426714,-0.5917781645136864,-0.9132646356883638,-0.009223030304486885,-0.02986365505284818
selector,itransformer+timesnet,top1_gap_rank,2017,243,-0.0038723734890603674,-0.7118302029744831,-1.2439322314067724,-0.011164044275903472,-0.03134670567340557
selector,itransformer+timesnet,top1_gap,2018,242,0.0005866721285111113,-0.5904606127151228,0.0982751421518687,0.0016516915870775052,-0.016365407393592588
selector,itransformer+timesnet,top1_gap_rank,2018,242,-0.0019759768433070717,-0.76910517453185,-0.339206166837458,-0.0035184137486478466,-0.024245486121458347
selector,itransformer+timesnet,top1_gap,2019,243,0.008260270776397662,-0.9017093281259713,0.7301678642013333,0.0005277534523930648,-0.021801454745872615
selector,itransformer+timesnet,top1_gap_rank,2019,243,0.0008377176033333961,-0.8462873572831908,0.11068814183038889,0.005915745898046749,-0.021531399312620117
selector,itransformer+timesnet,top1_gap,2020,242,0.05835297431079666,50.23837172804521,1.323321705717064,0.006971674014074466,-0.02096478682419044
selector,itransformer+timesnet,top1_gap_rank,2020,242,0.05581134632678972,20.21454680225286,1.2607800349261162,0.007799246667774852,-0.02195229098472944
selector,itransformer+timesnet,top1_gap,2021,242,0.012811477502438199,-0.5761166888315371,1.153386859918952,0.009797923409463668,-0.027970776298622223
selector,itransformer+timesnet,top1_gap_rank,2021,242,0.012531726778889052,-0.5293073551567611,1.1502760466970121,0.004552443438746098,-0.034916169313776745
selector,itransformer+timesnet,top1_gap,2022,241,0.0044857643208761275,0.49306354007116937,0.9346929637946767,-0.0008838263607880075,-0.028423063332070158
selector,itransformer+timesnet,top1_gap_rank,2022,241,0.003041590804691653,0.032570983121245733,0.6244720774883771,-0.007394159317435916,-0.042035445496239866
selector,itransformer+timesnet,top1_gap,2023,241,0.006047179584603602,0.7666096640658346,1.1144241542922175,-0.008744817937338951,-0.04788837638232257
selector,itransformer+timesnet,top1_gap_rank,2023,241,0.00435431616641147,0.2739415875555611,0.8572734966746893,-0.009264801986826107,-0.05131558640368097
selector,itransformer+timesnet,top1_gap_rank,2024,160,0.055431312037604694,0.8150706548013085,1.526506493326997,0.006818301211226592,-0.03957837273286039
selector,itransformer+timesnet,top1_gap,2024,160,0.04587599006260469,-0.6872386787198622,1.2444190899870222,0.012049287336553402,-0.027647761370449553
selector_aggregate,itransformer+timesnet,top1_gap,-1,2340,0.012822954540938406,-0.6655202663468549,0.699917013705406,0.0037739823465208293,-0.023761451185099734
selector_aggregate,itransformer+timesnet,top1_gap_rank,-1,2340,0.011220635398329834,-0.9226797274673071,0.6204627284666512,0.0014453642545104509,-0.029139626531303975
single,timesnet,single,2015,243,0.006879070449472883,1.25485144879694,1.3239625413056844,0.02945487481534715,0.012787228608613333
single,itransformer,single,2015,243,0.0008830956971193429,-0.5456820585427391,0.15830244318774975,0.023839836207063606,0.0005491777050851438
single,timesnet,single,2016,243,0.0021299114052405516,0.20896682640860598,0.6469823500017564,0.003646842625212466,-0.021524276312780238
single,itransformer,single,2016,243,0.00027512410031649596,-0.30204551791811074,0.07351081456638094,-0.0014377067284659147,-0.02885219504202781
single,itransformer,single,2017,243,-0.0038723734890603674,-0.7118302029744831,-1.2439322314067724,-0.011164044275903472,-0.03134670567340557
single,timesnet,single,2017,243,-0.004146401934982859,-0.7034891903360709,-1.6000837710100908,-0.009249196891498286,-0.029018246138551695
single,itransformer,single,2018,242,-0.0019759768433070717,-0.76910517453185,-0.339206166837458,-0.0035184137486478466,-0.024245486121458347
single,timesnet,single,2018,242,-0.0049019091855384755,-0.852200589938839,-1.0225719054691107,0.003456205545560074,-0.014118522220115228
single,timesnet,single,2019,243,0.0036232507646502686,-0.9608033537259174,0.3304143140004371,0.00413679631233344,-0.02070263362963865
single,itransformer,single,2019,243,0.0008377176033333961,-0.8462873572831908,0.11068814183038889,0.005915745898046749,-0.021531399312620117
single,itransformer,single,2020,242,0.05581134632678972,20.21454680225286,1.2607800349261162,0.007799246667774852,-0.02195229098472944
single,timesnet,single,2020,242,0.012939352114977948,1.4084693825224845,1.422884745073906,0.00867541113838153,-0.016599367385196403
single,itransformer,single,2021,242,0.012531726778889052,-0.5293073551567611,1.1502760466970121,0.004552443438746098,-0.034916169313776745
single,timesnet,single,2021,242,0.01046305377101953,-0.6363813450518065,1.0132924322052062,0.009926194956288499,-0.022286395213195965
single,itransformer,single,2022,241,0.003041590804691653,0.032570983121245733,0.6244720774883771,-0.007394159317435916,-0.042035445496239866
single,timesnet,single,2022,241,0.0016148964059407452,-0.2582019601273816,0.3339251622136899,0.0018472296386750477,-0.02214347885309072
single,itransformer,single,2023,241,0.00435431616641147,0.2739415875555611,0.8572734966746893,-0.009264801986826107,-0.05131558640368097
single,timesnet,single,2023,241,0.0023020461928626506,-0.22168949647067215,0.4460395670686715,-0.006949405069148061,-0.04508497691982694
single,itransformer,single,2024,160,0.055431312037604694,0.8150706548013085,1.526506493326997,0.006818301211226592,-0.03957837273286039
single,timesnet,single,2024,160,0.035056094418873716,-0.9199564400099259,0.9598099233351685,0.015877476885990095,-0.018940728362157523
single_aggregate,itransformer,single,-1,2340,0.011220635398329834,-0.9226797274673071,0.6204627284666512,0.0014453642545104509,-0.029139626531303975
single_aggregate,timesnet,single,-1,2340,0.005594929628695315,-0.9998104836361603,0.4801055956221099,0.005747934374901297,-0.01977131952182906
