date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,hit_top1_in_true50,overlap_pred10_true10,overlap_pred10_true20,overlap_pred10_true50,overlap_pred20_true10,overlap_pred20_true20,overlap_pred20_true50,overlap_pred50_true10,overlap_pred50_true20,overlap_pred50_true50
2024-06-13,2719,2716,SH600198,0.0,0.0016158500000000853,0.16750842,0.16750842,0.16750842,-0.023141476666666664,-0.0671848306,0.004667828035823835,0.00037867687001984804,7.908008517518711,0,0,0,2,3,3,4,5,5,4,6,7
2024-06-14,2709,2706,SH603959,-0.017142856,0.0008622500000000644,0.19575472,0.19575472,0.212897576,-0.019435927,-0.026031973799999997,0.004539371832622312,0.00038091276441659303,7.904324500934595,0,0,0,1,1,1,2,2,3,3,4,8
2024-06-17,2696,2695,SH600198,0.23255815,0.0004227299999999268,0.23255815,0.23255815,0.0,0.06572916633333332,0.0342115172,0.00449950582642988,0.0003812898913203825,7.899514314760902,1,1,1,1,2,2,2,3,3,4,5,8
2024-06-18,2675,2675,SZ000622,0.21428572,0.007516039999999946,0.2885906,0.2885906,0.07430487999999996,0.053423468333333335,-0.036593257799999994,0.004706424285757134,0.000388030366264456,7.891693547444479,1,1,1,2,3,4,3,5,6,4,7,10
2024-06-19,2650,2650,SZ000622,-0.20588236,0.0064253999999999145,0.16334662,0.16334662,0.36922898,-0.13416747166666668,-0.1029017042,0.0047636482296171115,0.00038972464343230785,7.8823035361559395,0,0,0,0,1,2,0,1,2,2,4,6
2024-06-20,2648,2648,SZ000622,0.22222222,0.00417080000000003,0.22222222,0.22222222,0.0,0.08019870266666666,0.012078841000000002,0.0046237630698281,0.00039087530441647223,7.881549190050432,1,1,1,2,2,3,3,3,6,5,5,10
2024-06-21,2633,2632,SH600868,-0.07771664,0.006902249999999999,0.15151516,0.15151516,0.2292318,-0.15084212666666666,-0.12242729999999999,0.0046185836814133345,0.00039384514980523043,7.875868449208333,0,0,0,1,1,2,1,1,2,2,5,8
2024-06-24,2626,2626,SH600868,-0.028337061,0.00374956999999998,0.20457433,0.20457433,0.232911391,0.04036361733333333,-0.007694173200000004,0.004524401538102346,0.0003952866900080405,7.873206771631466,0,0,0,1,1,1,1,1,2,3,4,6
2024-06-25,2614,2614,SZ000889,-0.25581396,0.0017745699999999198,0.5,0.5,0.75581396,0.1306446,0.104461011,0.004764765516186271,0.00039663841567823016,7.868625491716406,0,0,0,2,4,5,2,4,6,3,8,15
2024-06-26,2611,2611,SZ000816,-0.08163265,0.0004125700000000565,0.1734164,0.1734164,0.25504905,-0.06586963666666666,-0.0705617228,0.004939915844414487,0.0003965798767134218,7.867476323983949,0,0,0,0,1,2,0,1,2,1,3,7
2024-06-27,2606,2606,SZ000889,0.11278196,0.012553839999999927,0.30786562,0.30786562,0.19508366,0.033988456666666673,0.109489134,0.004904241687217148,0.00040078735243845347,7.86555968019101,1,1,1,3,3,3,4,5,5,5,7,8
2024-06-28,2600,2599,SH600076,3.347826,0.004865099999999956,3.347826,3.347826,0.0,1.21802558,0.702141184,0.004824116211596607,0.0004022891398693694,7.863255031005373,1,1,1,4,5,5,5,7,8,5,8,12
2024-07-01,2585,2583,SZ000889,0.13559322,0.005012950000000016,0.5608365,0.5608365,0.42524328,0.09487094333333333,0.101063905,0.004666548324136279,0.0004008479054838185,7.857469852833417,0,1,1,3,6,7,4,8,12,5,9,17
2024-07-02,2562,2559,SZ000816,0.07008547,0.0023353099999999793,0.23995128,0.15041617,0.08033069999999999,0.043083036666666664,0.025351781400000002,0.005056478972647255,0.000424508296446602,7.848530571236905,0,1,1,2,4,4,4,6,6,5,8,12
2024-07-03,2542,2541,SH600076,-0.58419245,0.012672649999999952,0.16516854,0.16516854,0.74936099,-0.18400359833333332,-0.19524067699999997,0.004929943047157907,0.0004106744667542371,7.8406942351355795,0,0,0,2,3,3,3,4,4,3,4,5
2024-07-04,2535,2535,SH600076,-0.32231405,0.01347617000000001,0.5479452,0.5479452,0.87025925,-0.133753805,0.040947244199999996,0.004791177110457977,0.0004129403890490099,7.837937382533924,0,0,0,1,2,2,2,3,3,4,5,5
2024-07-05,2483,2481,SH600076,0.24390244,0.008276649999999997,0.24390244,0.24390244,0.0,0.013760596666666671,-0.028618064999999998,0.0047568314239161994,0.0004207885618255952,7.8172114148624985,1,1,1,1,1,2,1,1,2,2,4,6
2024-07-08,2446,2444,SH600198,0.32307693,0.0016287999999999858,0.32307693,0.32307693,0.0,0.02575216466666666,0.05592749079999999,0.004651661073065518,0.0004237418468660114,7.80219844564741,1,1,1,3,3,3,3,3,3,3,3,5
2024-07-09,2445,2444,SH600868,0.027576197,0.00036762999999995216,0.19747417,0.19747417,0.169897973,0.05023758166666667,0.014259322600000002,0.0046601081230380785,0.0004220535939974721,7.801789504559768,0,0,0,3,3,3,4,4,5,4,7,10
2024-07-10,2444,2441,SH600868,0.107344635,0.0037241999999999553,0.4864865,0.4864865,0.379141865,0.10837950333333334,0.18080000699999998,0.004687786853355025,0.00042438279967936364,7.80138029287426,0,1,1,4,7,8,6,9,10,7,10,14
2024-07-11,2454,2453,SH600868,0.024234693,0.005070270000000043,0.15464994,0.15464994,0.130415247,-0.08697758066666668,-0.06604793440000001,0.004934724658804753,0.0004216921125453122,7.805462407021526,0,0,0,1,1,2,1,1,2,1,1,3
2024-07-12,2458,2458,SZ000622,-0.07070707,9.022999999996895e-05,0.14927647,0.14927647,0.21998353999999998,-0.077459795,-0.11159412099999999,0.004830449496230739,0.0004204671046294526,7.807091577391844,0,0,0,1,1,2,2,2,3,2,2,5
2024-07-15,2446,2445,SZ000816,0.07721519,0.002461400000000058,0.33333334,0.33333334,0.25611815,0.050575,0.014377983,0.004608544796207561,0.0004214132010050954,7.802198657488792,0,0,1,1,1,4,2,4,7,4,7,12
2024-07-16,2446,2444,SH600076,-0.2962963,0.0009096700000000846,0.18985328,0.18985328,0.48614958,-0.16974521666666667,-0.1194495012,0.004725242443996965,0.00042072766451815017,7.802198108396445,0,0,0,0,1,2,1,2,3,2,5,7
2024-07-17,2439,2439,SH600076,0.0,0.010400399999999976,0.18270142,0.18270142,0.18270142,-0.03196347,-0.0210880456,0.004606418460070594,0.00042547351798872645,7.7993327465889815,0,0,0,0,0,1,0,1,3,1,4,8
2024-07-18,2426,2423,SZ000889,0.18518518,0.0002586700000000164,0.22727273,0.22727273,0.04208755,0.11996460233333332,0.08348634419999998,0.004561718316105708,0.00042860474717689123,7.793988643361395,1,1,1,2,2,3,3,4,5,4,5,10
2024-07-19,2423,2423,SH600076,0.0,0.012955599999999956,0.40212765,0.40212765,0.40212765,0.065457818,0.0392746908,0.004690400206417711,0.0004310994882515012,7.792750671579819,0,0,0,2,2,3,2,2,4,4,5,11
2024-07-22,2408,2406,SH600076,0.31578946,0.019522260000000013,0.31578946,0.31578946,0.0,-0.008217703333333326,0.013112945,0.0046450430939861875,0.0004354029641722745,7.786540966787243,1,1,1,3,3,3,3,4,4,4,5,8
2024-07-23,2408,2406,SH600076,-0.46,0.025835900000000023,0.13827054,0.13827054,0.59827054,-0.12579710333333335,-0.110027648,0.004824611441621076,0.0004413399408173242,7.786540090381744,0,0,0,1,2,2,1,2,4,2,4,8
2024-07-24,2400,2398,SH600076,0.11111111,0.0106676,0.4055944,0.4055944,0.29448329,0.13788048,0.09284830440000001,0.00458409456518516,0.00043673173755220544,7.78321345421233,0,1,1,1,3,5,2,4,7,3,8,12
2024-07-25,2396,2394,SH600076,0.53333336,0.0017334299999999248,1.875,1.875,1.3416666400000001,0.2685363,0.511225514,0.004602486537940779,0.0004313852011054222,7.78154532136228,1,1,1,3,4,5,4,6,9,5,7,11
2024-07-26,2389,2385,SH600076,0.08695652,0.014966000000000035,0.3943662,0.3943662,0.30740968,0.23164344,0.17099179059999997,0.004816391508922246,0.0004395318957020901,7.778618491601483,0,0,1,4,5,6,6,7,10,6,9,15
2024-07-29,2384,2381,SH600198,0.17171717,0.008849639999999992,1.04,1.04,0.8682828300000001,0.38740837,0.22279704320000002,0.004875940805783247,0.00043801279252228016,7.776523085112579,1,1,1,2,4,4,4,6,6,4,7,8
2024-07-30,2375,2373,SH600076,-0.039215688,0.004242150000000056,0.23356402,0.23356402,0.272779708,0.065371904,0.0515439712,0.005027530488393943,0.0004380693114663594,7.772740016935785,0,0,0,2,2,2,3,3,4,5,6,10
2024-07-31,2388,2387,SH600076,0.0,0.00011980000000000324,0.19815087,0.19815087,0.19815087,-0.055832852999999995,-0.0277607298,0.004362736732952537,0.00043034723153107034,7.77820193053956,0,0,0,1,2,2,2,3,5,4,5,12
2024-08-01,2392,2391,SH600198,-0.07936508,0.00036214999999995,0.24142157,0.24142157,0.32078665,-0.02612857966666667,0.032607166199999996,0.004450376158397216,0.0004289951883097552,7.779875180217395,0,0,0,1,1,1,2,2,3,5,6,12
2024-08-02,2403,2401,SZ000040,0.9130435,0.00448411999999998,0.9130435,0.9130435,0.0,0.29561612666666665,0.15575795399999998,0.004495387021013775,0.000428909097320993,7.784463098108585,1,1,1,1,2,3,2,3,4,3,9,13
2024-08-05,2419,2419,SH600198,0.1010101,0.002021489999999959,0.8068182,0.8068182,0.7058081,0.01440892466666667,0.15583830199999998,0.0044730365315685154,0.0004252494076803582,7.791099472884249,0,0,1,2,2,4,2,2,5,2,4,8
2024-08-06,2417,2415,SH600198,0.09174312,0.005805489999999969,0.26415095,0.20926517,0.11752205,-0.002485699333333332,-0.0203429904,0.004656268888335549,0.0004263043371184327,7.790271503177271,0,0,1,3,3,4,4,4,5,4,5,8
2024-08-07,2421,2419,SH600198,0.0,0.007352000000000025,0.2039801,0.18746842,0.18746842,0.020775383999999997,0.005498611999999998,0.004682211349674057,0.00042634416223766704,7.791924956411871,0,0,0,3,3,3,5,6,7,6,8,14
2024-08-08,2412,2410,SH600198,-0.084033616,0.0005754000000000037,0.18835616,0.18835616,0.27238977600000003,-0.09488872066666666,-0.0963204644,0.004771925921634667,0.0004333786953612898,7.788200124883099,0,0,0,0,0,0,0,1,1,1,3,4
2024-08-09,2409,2406,SZ000040,-0.35042736,0.014978400000000058,0.17094018,0.17094018,0.52136754,-0.18694936333333334,-0.09927181119999999,0.004698751916055549,0.0004319683136611348,7.786955920177817,0,0,0,1,2,4,1,2,5,2,3,6
2024-08-12,2414,2414,SZ000040,-0.47368422,0.008627700000000016,0.31925675,0.31925675,0.79294097,-0.03497417333333334,-0.0010648456000000028,0.004536447669924813,0.00042828666863173694,7.789030073890382,0,0,0,4,5,6,4,5,7,4,7,9
2024-08-13,2418,2416,SZ000793,-0.0524968,0.004090790000000011,0.75,0.75,0.8024968,0.24822433733333335,0.11473765360000002,0.004436831245727011,0.00042584717756415276,7.790686150246029,0,0,0,1,2,3,1,2,4,2,3,8
2024-08-14,2421,2420,SZ000793,0.072972976,0.0004411899999999802,0.20273484,0.20273484,0.129761864,0.083565384,0.0041707060000000015,0.004543615366660655,0.0004245065281089319,7.791925593241929,0,0,1,0,1,2,3,5,7,4,6,12
2024-08-15,2426,2424,SH600198,-0.05645161,0.0031369299999999267,0.1616644,0.1616644,0.21811601000000003,-0.09863009,-0.19262352,0.004409277668159123,0.000424215940669597,7.793989332238863,0,0,0,0,0,1,0,0,1,1,2,3
2024-08-16,2432,2432,SH600076,-0.06896552,0.00016921000000003072,0.375,0.375,0.44396552,0.116256508,0.0662403912,0.00444496698170308,0.00042280303783223303,7.7964593258789385,0,0,0,2,3,4,2,4,5,3,7,11
2024-08-19,2427,2426,SH600198,-0.06557377,0.002287299999999992,0.54545456,0.16715977,0.23273354000000002,-0.089971428,-0.0749411634,0.004261463549125569,0.00042559306628299937,7.7944020908071,0,0,0,1,1,2,2,2,4,2,4,8
2024-08-20,2422,2422,SH600076,0.0,0.0036396499999999943,0.1845039,0.1845039,0.1845039,-0.015552395333333332,-0.0274239452,0.004114748301006683,0.00042424774127696206,7.792340428814459,0,0,0,0,2,2,0,2,3,0,4,8
2024-08-21,2421,2418,SH600076,-0.1904762,0.005151240000000001,0.5294118,0.30536914,0.49584534,-0.07948136900000001,0.009899751999999994,0.00442469160015731,0.00043221840309073326,7.7919261189851925,0,0,0,2,2,2,2,4,4,2,5,7
2024-08-22,2422,2420,SH600076,0.0,0.003314660000000025,0.25228518,0.25228518,0.25228518,-0.016971383333333333,0.0205708528,0.004411660377778631,0.000424316579226044,7.792339156030469,0,0,0,0,0,2,1,1,4,1,1,4
2024-08-23,2419,2417,SH600076,0.47058824,0.0021105999999999625,1.3653846,0.47058824,0.0,0.06821204833333333,0.052226664,0.0045385440120442435,0.0004317466815701848,7.7910991650437325,1,1,1,3,3,5,3,4,6,4,6,10
2024-08-26,2427,2427,SH600076,-0.32,0.004005399999999937,0.20993535,0.20993535,0.52993535,-0.20269227733333336,-0.134766151,0.004474290691204983,0.00042365231158761644,7.794401163585141,0,0,0,1,1,1,3,4,7,3,8,14
2024-08-27,2439,2438,SZ000889,-0.026041666,0.00807844000000002,0.27027026,0.27027026,0.296311926,0.08140953133333333,0.09585714679999999,0.004442046080805116,0.000423743007982374,7.799333497413103,0,0,0,2,3,3,3,6,6,4,8,8
2024-08-28,2410,2410,SH600198,0.20212767,0.00034519999999993445,0.22847302,0.22847302,0.02634534999999999,0.11599259666666667,0.0715319848,0.004444804188917574,0.0004263287034808074,7.7873721160155505,1,1,1,1,1,4,1,1,7,1,2,11
2024-08-29,2396,2394,SH600198,0.14159292,0.0030003799999999137,0.34146342,0.15947035,0.01787743,0.043981378666666675,0.0683444792,0.004461848949468452,0.00043436664189366766,7.781545971211585,1,1,1,3,3,4,3,3,6,4,5,12
2024-08-30,2409,2406,SH600198,-0.054263566,0.00045829999999991156,0.16808964,0.16808964,0.22235320600000003,-0.011177508333333334,-0.0069216376,0.0042412367277234134,0.00042832684121928594,7.7869579840157925,0,0,0,0,1,2,0,2,4,1,5,7
2024-09-02,2405,2404,SZ000040,0.3773585,0.00411596000000003,0.3773585,0.3773585,0.0,0.13700058466666667,0.0831458252,0.004213230102682227,0.00042773210609534546,7.78529627712777,1,1,1,2,2,3,2,3,4,4,6,10
2024-09-03,2396,2394,SZ000040,-0.43835616,0.02277220000000002,0.18562874,0.18562874,0.6239849,-0.2724079833333333,-0.18462054320000001,0.004428510578877512,0.0004384841772583843,7.781546108613325,0,0,0,1,3,3,2,4,4,3,9,9
2024-09-04,2392,2391,SZ000040,-0.048780486,0.01587699999999992,0.22634871,0.22634871,0.275129196,-0.0013037393333333337,0.037122480400000005,0.004647631446159679,0.0004356434644460144,7.779874272192436,0,0,0,0,1,3,0,1,5,1,3,11
2024-09-05,2382,2380,SZ000040,-0.094017096,0.0225746,0.17204787,0.17204787,0.26606496599999996,-0.03383457533333333,-0.0473106492,0.004781705566190404,0.00044031099579055935,7.775684272224616,0,0,0,2,3,4,4,5,7,4,5,9
2024-09-06,2378,2373,SZ000040,-0.3962264,0.017096800000000023,0.27564102,0.27564102,0.67186742,-0.13692509666666666,-0.14210182200000002,0.004788867950651895,0.00043818943123082206,7.774003570288585,0,0,0,2,2,3,3,4,6,5,7,11
2024-09-09,2372,2369,SZ000889,0.049751244,0.0016359000000000234,0.15449011,0.15449011,0.10473886600000001,-0.13531754666666665,-0.15956295599999998,0.004725741213846219,0.0004329391518778246,7.771477553131472,0,0,1,1,1,2,1,1,3,1,1,5
2024-09-10,2369,2369,SH600198,0.01754386,0.0014977600000000146,1.2857143,1.2857143,1.26817044,0.017475861,0.2555143622,0.0046566956262921394,0.0004340310443547842,7.7702123230750155,0,0,0,2,2,2,2,2,3,3,4,9
2024-09-11,2365,2364,SH600198,0.31034482,0.0012220200000000458,0.31034482,0.31034482,0.0,0.12234349233333335,0.1352363594,0.004479824928331465,0.0004327846002800129,7.768523235690225,1,1,1,4,5,6,5,6,8,6,8,13
2024-09-12,2362,2362,SH600198,0.9605263,0.010257700000000036,0.9605263,0.9605263,0.0,0.317785168,0.21834974499999998,0.004659418518014296,0.00043871180723863303,7.767253103773389,1,1,1,2,2,2,3,3,3,3,5,5
2024-09-13,2360,2358,SZ000793,0.05163728,0.0004583000000000226,1.5,1.5,1.44836272,0.5001732766666667,0.3062768056,0.0047884003133872675,0.00044050957414584643,7.7664053897608145,0,0,1,2,2,3,2,4,6,4,8,10
2024-09-18,2358,2356,SZ000793,0.049101796,0.001575500000000063,0.39037836,0.39037836,0.34127656399999995,0.15386801666666666,0.0826736956,0.004600958070593217,0.00044200670468671056,7.765558456922641,0,0,0,2,2,5,4,5,9,5,7,15
2024-09-19,2387,2383,SZ000889,0.0,0.0009761000000000353,0.2313297,0.17344896,0.17344896,-0.010273972666666667,-0.0029889151999999987,0.004549851953848032,0.0004345894108082514,7.777782242749856,0,0,0,1,1,2,2,2,5,2,4,10
2024-09-20,2392,2389,SH600550,0.09836345,0.0030968299999999394,0.2576895,0.2576895,0.15932605,-0.13885720533333332,-0.06966848805999999,0.0047103131976208345,0.0004360477930243786,7.779873979270264,0,1,1,1,2,5,1,2,6,4,5,10
2024-09-23,2392,2389,SZ000040,0.54545456,0.0003235600000000005,0.54545456,0.54545456,0.0,0.13227540166666665,0.092965967,0.004779693167145823,0.0004377101239330795,7.779873645256812,1,1,1,2,2,2,4,4,4,5,5,7
2024-09-24,2436,2431,SZ000040,0.1764706,8.710000000000662e-05,0.24646129,0.24646129,0.06999069,0.0012600566666666664,0.059900275999999995,0.004154528845582659,0.00043112636147487086,7.798103959633494,1,1,1,2,3,3,2,3,4,4,6,8
2024-09-25,2487,2486,SH600198,-0.15458015,0.011246470000000008,0.9,0.9,1.05458015,0.2877403,0.22195562600000002,0.003950008225645177,0.00041549656832884737,7.8188246159974195,0,0,0,2,2,4,3,4,7,4,7,14
2024-09-26,2520,2512,SZ000793,0.17954724,0.0008536500000000391,0.23463687,0.23463687,0.05508963,0.17417875333333332,0.1593175868,0.003789680309692531,0.0004096703992253047,7.832006973182908,1,1,1,3,3,3,4,5,6,4,6,8
2024-09-27,2562,2544,SZ000040,1.203125,0.00989675000000001,1.203125,1.203125,0.0,0.6355158900000001,0.523570342,0.0038627013313192655,0.0004029184360499876,7.848536003260074,1,1,1,6,7,8,8,10,13,10,15,23
2024-09-30,2674,2438,SZ002693,0.098491,0.002044900000000016,0.12532263,0.099769056,0.0012780559999999996,-0.06559816333333333,-0.018319961000000003,0.003456297410769642,0.0003824730538838665,7.89132477632274,1,1,1,0,0,0,1,1,1,4,4,4
2024-10-08,2747,2743,SZ000040,-0.58536583,0.0012902999999999665,0.19650654,0.19650654,0.78187237,-0.34084297999999996,-0.282950716,0.0032173356416499836,0.00037153882136797,7.918259503268525,0,0,0,0,0,1,0,0,1,0,0,2
2024-10-09,2767,2765,SZ000040,-0.5294118,0.004864670000000015,0.21356952,0.21356952,0.74298132,-0.23089488133333333,-0.16726752679999998,0.003236298909339797,0.0003698406268933882,7.925513733083363,0,0,0,0,1,1,0,1,1,0,2,3
2024-10-10,2785,2785,SZ000040,1.125,0.035141599999999995,1.125,1.125,0.0,0.3109076866666666,0.17648885139999998,0.0034279162379060074,0.00037939982973860323,7.93199724784672,1,1,1,1,1,1,1,2,3,2,5,10
2024-10-11,2783,2781,SZ000040,-0.1764706,0.002503960000000083,0.22232734,0.22232734,0.39879794,-0.002551460166666665,0.0407680199,0.0034536087006404544,0.0003683679585262904,7.931278786013754,0,0,0,2,2,2,2,2,4,3,3,10
2024-10-14,2791,2791,SH600076,-0.11666667,0.008869629999999962,1.0714285,1.0714285,1.18809517,0.33201992166666666,0.225341839,0.0035722150279748166,0.00036793018889137263,7.934148842164479,0,0,0,3,3,3,3,3,5,4,7,11
2024-10-15,2794,2792,SH600076,0.094339624,0.006430950000000046,0.25108764,0.25108764,0.156748016,0.07065073666666667,0.053182313599999996,0.0038172167433398146,0.0003677825199003351,7.935222237586199,0,0,0,1,1,1,1,3,4,3,5,10
2024-10-16,2798,2793,SH600076,-0.13793103,0.0072712999999999806,0.22978723,0.22978723,0.36771826,-0.25541602333333335,-0.16559584260000001,0.003912224623981866,0.0003665983787682551,7.936652483985755,0,0,0,0,0,0,1,1,2,1,1,3
2024-10-17,2802,2801,SH600076,0.06,0.0028535499999999825,0.35143065,0.35143065,0.29143065,0.11090909333333333,0.0752053726,0.004014634800877181,0.00036620041492847305,7.938080648222076,0,0,0,2,2,4,2,3,6,3,6,10
2024-10-18,2803,2801,SH600076,-0.108490564,0.003160859999999932,0.20842671,0.20842671,0.31691727399999997,-0.195414108,-0.1424350776,0.0036797705931646382,0.00036600870273642853,7.9384387664423155,0,0,0,0,0,0,2,3,4,3,5,8
2024-10-21,2810,2808,SH600076,0.26984128,0.0017090000000000716,0.75,0.75,0.48015872,0.3744298533333334,0.19212672010000004,0.0039647970979527145,0.00036515225211926263,7.940931886630403,1,1,1,2,2,3,3,3,4,5,7,9
2024-10-22,2812,2810,SZ000040,0.64285713,0.007668319999999951,0.64285713,0.64285713,0.0,0.25699404333333337,0.1391438914,0.004090637330763354,0.00036784066002033323,7.941642867204338,1,1,1,1,3,3,3,5,6,4,7,12
2024-10-23,2815,2812,SZ000040,0.65217394,0.003888899999999973,0.65217394,0.65217394,0.0,0.30325513,0.21215775799999997,0.004070683511225729,0.00036598669952954974,7.942709234998475,1,1,1,2,4,5,4,6,8,5,7,12
2024-10-24,2820,2815,SZ000040,-0.078947365,0.007417799999999919,0.25601637,0.25601637,0.334963735,0.05375954233333333,0.0978782634,0.004265996262641015,0.0003661392287169678,7.944483039383093,0,0,0,1,2,3,3,4,8,4,5,9
2024-10-25,2822,2815,SH600076,0.18729097,0.0028890500000000596,0.51428574,0.51428574,0.32699477000000005,0.34980093666666673,0.31330886500000005,0.004254944710768358,0.000364191424928736,7.94519206028342,0,1,1,3,4,5,3,4,5,4,6,11
2024-10-28,2826,2815,SZ000040,-0.6226415,0.00634704999999991,0.20662075,0.20662075,0.82926225,-0.33919187133333334,-0.20601147420000002,0.004335496780138755,0.00036440251223302195,7.946608143432682,0,0,0,0,0,1,1,1,4,1,2,6
2024-10-29,2829,2827,SZ000040,0.15,0.006738699999999986,0.3079616,0.3079616,0.1579616,0.21329643666666667,0.18112571400000002,0.00428998683627502,0.0003625735159215338,7.947669347814266,0,0,1,1,2,5,3,4,7,5,7,13
2024-10-30,2829,2821,SZ000040,0.5217391,0.009092559999999916,0.5217391,0.5217391,0.0,0.2683476613333333,0.1239132588,0.0043158600110662386,0.00036360298846200526,7.947669232768034,1,1,1,1,2,3,1,2,3,2,3,5
2024-10-31,2829,2820,SZ000040,0.75714284,0.009967270000000084,0.75714284,0.75714284,0.0,0.19000264433333333,0.07875816459999999,0.004422577100588004,0.00036341475281231005,7.947668771191669,1,1,1,1,1,1,1,1,1,1,1,1
2024-11-01,2832,2828,SZ002094,-0.0975911,0.001240260000000104,0.5365854,0.33513653,0.43272763,-0.04078630033333333,-0.024740801399999995,0.004305159747337512,0.0003637758627141695,7.948729167400607,0,0,0,1,1,2,1,2,4,5,6,12
2024-11-04,2829,2825,SH603268,0.15069968,0.0018774299999999577,0.26448244,0.26448244,0.11378275999999998,0.14541478333333335,0.13765089000000003,0.0039039389125640487,0.00036297321451449573,7.947670938949723,0,0,1,1,1,5,1,1,7,2,7,13
2024-11-05,2827,2821,SZ000622,0.07874016,0.0006777999999999507,0.20110701,0.20110701,0.12236685,0.079492002,0.008795961200000002,0.004097762926971255,0.0003612364550491737,7.9469629534073505,0,0,0,0,0,0,1,1,2,3,3,8
2024-11-06,2829,2825,SZ000040,0.4589372,0.008851660000000039,0.4589372,0.4589372,0.0,0.1993356203333333,0.21125031619999998,0.0043137637384748455,0.00036213662825611677,7.947669257865812,1,1,1,2,3,3,4,5,5,4,7,8
2024-11-07,2829,2817,SZ000040,0.17549668,0.012497599999999998,0.21565658,0.21565658,0.0401599,0.05758003266666667,-0.003621485599999996,0.004137417626135852,0.0003634479974521729,7.947670000776013,1,1,1,1,2,2,1,3,3,2,4,7
2024-11-08,2829,2823,SZ000040,-0.33521128,0.009294990000000003,0.32293603,0.32293603,0.6581473099999999,-0.17013791666666667,-0.10810278,0.004235177917309545,0.0003636239256751679,7.947669588769736,0,0,0,0,0,1,1,1,2,1,2,4
2024-11-11,2830,2826,SZ000040,-0.17372881,0.008724950000000065,0.20421556,0.20421556,0.37794437000000003,-0.07057563466666666,-0.018646314799999997,0.004232738845395529,0.00036216882461727497,7.948023022410145,0,0,0,2,2,2,4,5,5,4,6,6
2024-11-12,2832,2831,SZ000040,0.0,0.0005067999999999184,0.20699763,0.20699763,0.20699763,0.08181972333333333,0.051491959600000005,0.004224410203535196,0.0003604638053592976,7.948729522856329,0,0,0,1,1,2,1,1,2,1,1,2
2024-11-13,2833,2831,SZ000622,0.037037037,1.5050000000016439e-05,0.3025641,0.3025641,0.265527063,0.08998313233333333,0.022752689799999996,0.0042459879523238445,0.0003613480746871637,7.9490824752183205,0,0,0,1,1,1,1,1,2,1,1,6
2024-11-14,2836,2836,SH600136,-0.116071425,0.002068060000000038,0.24798566,0.24798566,0.364057085,-0.16203666166666666,-0.04948284620000001,0.004154508443696679,0.00036040543833259445,7.950141246542421,0,0,0,2,3,4,2,3,4,2,4,9
2024-11-15,2838,2836,SZ000040,0.2717949,0.005179629999999991,0.2717949,0.2717949,0.0,0.02820912166666667,0.021608367,0.004160560141068837,0.0003604504422782734,7.950846190755453,1,1,1,2,3,4,2,3,6,2,3,7
2024-11-18,2834,2833,SZ000040,-0.07258064,0.007586949999999981,0.241033,0.241033,0.31361364,-0.076864918,-0.049494552000000004,0.003902430175576801,0.0003616375461523422,7.949436794507731,0,0,0,1,2,2,2,3,3,2,3,5
2024-11-19,2834,2832,SZ000040,0.07826087,0.0033932599999999535,0.2934735,0.2934735,0.21521263000000002,0.070333186,0.1001680256,0.0040581248767764646,0.0003611932103254603,7.94943617490048,0,0,0,2,2,5,2,2,6,4,5,10
2024-11-20,2836,2833,SZ000040,-0.09274194,0.002921700000000027,0.2641784,0.2641784,0.35692033999999995,-0.050286157666666664,-0.054499644199999996,0.004304270772286684,0.000359590336041518,7.950140616015098,0,0,0,0,1,2,0,1,2,1,2,5
2024-11-21,2836,2830,SZ000040,-0.24,0.0012289599999999457,0.21379673,0.21379673,0.45379673,-0.07911636533333333,-0.031059793800000002,0.004530125022020559,0.0003594151678832242,7.950139616825512,0,0,0,0,0,2,1,2,5,2,3,10
2024-11-22,2837,2834,SZ000040,-0.10526316,0.0013765000000000027,0.21468927,0.21468927,0.31995242999999995,-0.11279339466666666,-0.1082981968,0.00436456581947877,0.00036042461233971136,7.950492899249362,0,0,0,0,0,0,0,0,0,1,1,1
2024-11-25,2837,2834,SZ000040,0.078431375,0.0010842399999999586,0.21907894,0.21907894,0.140647565,0.021392957,0.029218346200000002,0.004432647465507299,0.0003595477497765431,7.950492600096338,0,0,1,2,3,5,2,3,5,2,3,6
2024-11-26,2836,2834,SZ000040,-0.07272727,0.0034746399999999733,0.2929293,0.2929293,0.36565657,-0.022735243333333335,-0.006551618800000001,0.0046059837091395155,0.00036032951232860375,7.950139268187917,0,0,0,0,0,2,2,2,4,4,5,10
2024-11-27,2832,2830,SZ000040,0.0,0.0010480999999999963,0.23529412,0.23529412,0.23529412,-0.03963883566666667,0.005896597199999999,0.004356731396708121,0.0003598543507459525,7.948728955711472,0,0,0,0,1,4,0,1,6,1,4,10
2024-11-28,2831,2827,SZ000040,-0.11764706,0.0024804999999999966,0.27640367,0.27640367,0.39405073,-0.035920604,-0.039638122399999996,0.004616075431491396,0.00036011851966565625,7.948374626600596,0,0,0,1,1,1,1,1,1,3,3,5
