date,code,pred,true
2017-09-14,SZ000935,0.04002583,-0.023732675
2017-09-15,SZ002386,0.028972035,-0.001893043
2017-09-18,SH603126,0.025550352,0.024601366
2017-09-19,SZ000932,0.033176877,-0.07053942
2017-09-20,SZ300520,0.034851104,-0.013508248
2017-09-21,SZ300141,0.021505194,-0.027409958
2017-09-22,SZ000933,0.029483762,-0.020821868
2017-09-25,SZ000933,0.047978077,0.013114754
2017-09-26,SZ002240,0.031248875,-0.0063885762
2017-09-27,SZ300340,0.038757194,0.039856926
2017-09-28,SH601388,0.028717091,-0.014150943
2017-09-29,SH603986,0.026539627,-0.0020626911
2017-10-09,SZ300618,0.04560866,-0.053610798
2017-10-10,SZ300543,0.034597788,0.020260159
2017-10-11,SZ300543,0.043185037,-0.016021663
2017-10-12,SH601717,0.026548734,-0.04154303
2017-10-13,SH601717,0.039839305,0.023529412
2017-10-16,SH601717,0.055862144,0.0024198426
2017-10-17,SZ002285,0.03196769,-0.0015682173
2017-10-18,SZ300620,0.029107252,0.032308493
2017-10-19,SH603578,0.055170104,-0.0075225676
2017-10-20,SH603578,0.05527582,-0.041182414
2017-10-23,SZ002077,0.020391159,-0.08730159
2017-10-24,SZ002569,0.030966887,0.004104742
2017-10-25,SZ000851,0.026654705,-0.020279722
2017-10-26,SH600499,0.022474455,-0.008084627
2017-10-27,SZ002426,0.024380136,0.019524895
2017-10-30,SZ002426,0.028185364,-0.01755506
2017-10-31,SZ002009,0.0248799,-0.011473229
2017-11-01,SZ300013,0.02612049,-0.043319102
2017-11-02,SZ002721,0.030687327,0.01003861
2017-11-03,SZ000099,0.04470128,0.0068578552
2017-11-06,SZ300466,0.027471619,0.013759715
2017-11-07,SZ300225,0.025602251,0.03854453
2017-11-08,SZ300167,0.0644101,-0.0017791332
2017-11-09,SZ300167,0.03453219,-0.02482495
2017-11-10,SZ300167,0.014488882,-0.0062663187
2017-11-13,SZ300426,0.02303489,-0.018594272
2017-11-14,SZ002333,0.023868926,0.026978416
2017-11-15,SH600076,0.02891068,-0.024785195
2017-11-16,SZ000593,0.041181456,0.028405797
2017-11-17,SZ002816,0.040166266,0.013122171
2017-11-20,SZ000815,0.032321468,0.006673882
2017-11-21,SH600212,0.020109411,-0.056324106
2017-11-22,SZ300323,0.029620167,0.022624435
2017-11-23,SZ300267,0.03922161,-0.09761904
2017-11-24,SZ300586,0.041338004,-0.002911208
2017-11-27,SZ000593,0.031477373,-0.006687721
2017-11-28,SZ300163,0.0341513,0.01905227
2017-11-29,SZ002846,0.026202263,0.0035853977
2017-11-30,SZ300316,0.021453887,-0.0189706
2017-12-01,SH603019,0.016472843,-0.04509935
2017-12-04,SZ000927,0.03150946,0.0149532715
2017-12-05,SH603160,0.04626548,-0.032659706
2017-12-06,SZ002625,0.057389334,0.011865645
2017-12-07,SZ002625,0.04955709,-0.006494678
2017-12-08,SZ002571,0.028773597,0.0058139535
2017-12-11,SZ300176,0.022073934,0.035139002
2017-12-12,SH603078,0.03160957,-0.01068316
2017-12-13,SZ300608,0.032220747,-0.030002309
2017-12-14,SZ300474,0.026837127,-0.08319328
2017-12-15,SZ300597,0.040978085,0.050340846
2017-12-18,SZ000555,0.033548675,0.0036425448
2017-12-19,SZ000155,0.031169284,-0.019455252
2017-12-20,SZ002622,0.03551196,-0.0021535344
2017-12-21,SH600745,0.026344396,-0.014046959
2017-12-22,SZ002799,0.03979405,0.081295215
2017-12-25,SZ002799,0.04374102,0.08059891
2017-12-26,SZ002799,0.03134373,-0.012382075
2017-12-27,SZ002517,0.042275682,0.01552157
2017-12-28,SH600745,0.032768756,-0.048585624
2019-01-02,SZ002592,0.039789926,-0.042299163
2019-01-03,SH603016,0.030095022,0.11523522
2019-01-04,SZ002124,0.016226873,0.008383961
2019-01-07,SH603017,0.027641606,0.09739263
2019-01-08,SZ002243,0.013783592,-0.089420654
2019-01-09,SZ300313,0.01464138,0.010294118
2019-01-10,SZ300080,0.03769246,0.09673286
2019-01-11,SZ300080,0.042052414,0.096962616
2019-01-14,SZ002927,0.077936456,0.0040214476
2019-01-15,SZ300080,0.052189175,-0.024822695
2019-01-16,SZ000816,0.042004533,-0.13205129
2019-01-17,SH600198,0.050983347,0.15163147
2019-01-18,SZ000586,0.04178954,-0.02705036
2019-01-21,SZ002243,0.05209742,-0.010370369
2019-01-22,SZ002459,0.040381595,0.049539987
2019-01-23,SZ002848,0.03597608,-0.0056939507
2019-01-24,SH600198,0.026507283,-0.081632644
2019-01-25,SH600595,0.036479324,-0.121176474
2019-01-28,SH600595,0.03620532,-0.28647926
2019-01-29,SZ300387,0.013536145,-0.03330373
2019-01-30,SZ002451,0.049651336,0.013186813
2019-01-31,SH600595,0.11943936,0.15638767
2019-02-01,SZ000058,0.03126359,0.014794889
2019-02-11,SZ002733,0.029859932,-0.015032213
2019-02-12,SH603912,0.021478903,0.0050343247
2019-02-13,SZ300545,0.061349627,0.099438384
2019-02-14,SZ300545,0.05720623,0.099459134
2019-02-15,SZ300545,0.04990133,-0.03798852
2019-02-18,SZ300545,0.046860907,0.057102274
2019-02-19,SZ300545,0.041026164,-0.006181134
2019-02-20,SZ000707,0.029680708,0.066831686
2019-02-21,SH600399,0.027866885,0.011389522
2019-02-22,SZ000707,0.016166966,0.072649576
2019-02-25,SZ000070,0.047812957,0.17459749
2019-02-26,SH603258,0.024885507,0.029314158
2019-02-27,SZ002343,0.03959346,-0.048902474
2019-02-28,SH600595,0.07508856,0.032528855
2019-03-01,SH600218,0.06623221,0.07692308
2019-03-04,SH600595,0.06846128,0.07671958
2019-03-05,SZ300278,0.06775251,0.0070724925
2019-03-06,SZ300278,0.061368406,0.022071732
2019-03-07,SZ002356,0.0575393,0.09571664
2019-03-08,SZ300370,0.04342589,0.18843323
2019-03-11,SH601519,0.047389768,-0.1945163
2019-03-12,SH600131,0.05434516,0.00967671
2019-03-13,SZ000707,0.05640796,0.053956833
2019-03-14,SH601519,0.081943616,0.055404488
2019-03-15,SH603000,0.04307484,0.06959531
2019-03-18,SH600595,0.058972467,0.00681431
2019-03-19,SZ300397,0.034056578,-0.02531093
2019-03-20,SH600595,0.050259884,-0.07929883
2019-03-21,SZ002565,0.056007754,0.16090061
2019-03-22,SZ002356,0.043375332,-0.05562286
2019-03-25,SZ300236,0.030766059,0.010172365
2019-03-26,SZ002356,0.019427657,-0.08615928
2019-03-27,SZ000727,0.05560605,0.042790692
2019-03-28,SZ300471,0.05717711,-0.01541096
2019-03-29,SZ000159,0.06938233,0.06811146
