date,code,pred,true
2021-04-27,SH600609,0.012365273,0.032040473
2021-04-28,SZ000995,0.047168024,-0.01955585
2021-04-29,SH600769,0.012760198,0.03006012
2021-04-30,SH600191,0.08692429,-0.13537118
2021-05-06,SZ300313,0.012865981,0.036871508
2021-05-07,SZ002786,0.012111393,-0.0015822785
2021-05-10,SZ300791,0.009868784,-0.015212892
2021-05-11,SH600191,0.011603632,0.06
2021-05-12,SH600198,0.020454181,-0.10526316
2021-05-13,SZ002312,0.010157925,0.02335587
2021-05-14,SH603655,0.013514786,0.008111762
2021-05-17,SH603557,0.012746094,-9.577283e-13
2021-05-18,SZ300313,0.015743291,-0.0475
2021-05-19,SH600198,0.014671352,-0.13833992
2021-05-20,SH600198,0.016110007,-0.1880734
2021-05-21,SH603032,0.013126913,0.054882396
2021-05-24,SH601016,0.011575423,-0.006802721
2021-05-25,SH600734,0.43840945,0.075581394
2021-05-26,SH600734,0.36056435,0.021621622
2021-05-27,SH600734,0.16290683,-0.02116402
2021-05-28,SH600052,0.013514786,-9.577283e-13
2021-05-31,SH600163,0.01349363,-0.0027063598
2021-06-01,SH600734,0.018465452,0.23076923
2021-06-02,SH600198,0.057353377,0.3206751
2021-06-03,SH600734,0.12359762,0.35514018
2021-06-04,SH600734,0.02658962,0.2
2021-06-07,SH600198,0.014431576,0.15606937
2021-06-08,SH600610,0.021004254,0.0104114935
2021-06-09,SZ002612,0.013091653,-0.059904303
2021-06-10,SZ000995,0.118724436,0.029992407
2021-06-11,SH600198,0.16484778,0.13114753
2021-06-15,SH600734,0.0733459,-9.577283e-13
2021-06-16,SH603718,0.008310242,0.009664753
2021-06-17,SH600052,0.020919628,0.07703281
2021-06-18,SH600734,0.021723581,0.061764706
2021-06-21,SH600734,0.13320552,0.33795014
2021-06-22,SH600198,0.0121607585,0.17810458
2021-06-23,SZ000509,0.04214684,-0.012837657
2021-06-24,SH600198,0.09970281,-0.13005273
2021-06-25,SZ300530,0.017929483,0.09069968
2021-06-28,SH600734,0.041977584,-0.12727273
2021-06-29,SZ000509,0.033345655,0.022537563
2021-06-30,SH600734,0.12159488,0.08638743
2021-07-01,SH600198,0.10966111,0.065656565
2021-07-02,SZ002168,0.011236916,-9.577283e-13
2021-07-05,SH600734,0.113094024,-0.11111111
2021-07-06,SH600198,0.030976107,-0.062157225
2021-07-07,SH600654,0.015418888,0.032893304
2021-07-08,SH600191,0.015009859,-0.052009456
2021-07-09,SH600734,0.12742054,0.17261904
2021-07-12,SH600198,0.011004193,0.01910828
2021-07-13,SH600137,0.008966099,0.0028264555
2021-07-14,SZ000007,0.019001422,0.023062045
2021-07-15,SH600052,0.21241485,-0.03674833
2021-07-16,SH600734,0.090666175,0.113793105
2021-07-19,SH600198,0.026730664,-0.07575758
2021-07-20,SH600734,0.048183545,-0.09390863
2021-07-21,SZ000509,0.012506317,-0.055405073
2021-07-22,SH600734,0.16644703,-0.11414392
2021-07-23,SH600734,0.032894313,-0.11764706
2021-07-26,SH600734,0.024205966,-0.053968254
2021-07-27,SH600515,0.010052142,0.07032231
2021-07-28,SH600198,0.040623557,0.012170386
2021-07-29,SZ002762,0.019777168,-0.029834598
2021-07-30,SH600734,0.028409095,-0.09947644
2021-08-02,SH600734,0.054530554,0.011627907
2021-08-03,SH600734,0.028606558,0.16954023
2021-08-04,SZ300093,0.013550048,-0.059530165
2021-08-05,SH600734,0.03306357,-9.577283e-13
2021-08-06,SZ300763,0.012668519,-0.07085098
2021-08-09,SH600734,0.026772978,-0.1
2021-08-10,SH600136,0.008860315,-0.013729977
2021-08-11,SH600722,0.013669935,0.04370079
2021-08-12,SH600734,0.104756504,0.10526316
2021-08-13,SH600734,0.07678739,-0.06666667
2021-08-16,SZ000792,0.02320455,0.013071384
2021-08-17,SZ300010,0.009960463,-0.040482678
2021-08-18,SZ000792,0.023105819,0.12459456
2021-08-19,SH600734,0.10544765,0.040816326
