date,code,pred,true,selected_source,gated_active_selector,confidence_edge
2017-12-11,SZ300618,0.058301926,-0.015674362,right,False,-0.0020786589999999966
2017-12-12,SZ300520,0.0576977,-0.013749813,right,False,-0.0012467849999999933
2017-12-13,SZ300520,0.06332176,-0.015002273,right,False,-0.002264247000000011
2017-12-14,SZ300520,0.07090066,-0.053846154,right,False,0.0038564289999999946
2017-12-15,SZ300520,0.06481773,0.0143089425,right,False,0.008229988999999993
2017-12-18,SZ300618,0.06173892,0.014500419,right,False,-0.003267316999999992
2017-12-19,SZ300618,0.061009545,0.060039967,right,False,-0.0013553940000000028
2017-12-20,SZ000670,0.061718483,-0.026861908,right,False,-0.0055402030000000005
2017-12-21,SZ000670,0.06340391,-0.022421524,right,False,0.004874550000000012
2017-12-22,SZ000670,0.056105465,-0.02293578,right,False,0.006136912999999994
2017-12-25,SZ000670,0.05904976,-0.027021388,right,False,0.014892545999999993
2017-12-26,SZ000670,0.06665199,-0.009328758,right,False,-0.00265233799999999
2017-12-27,SZ000670,0.0700534,0.04502652,right,False,-0.010173658000000002
2017-12-28,SZ000670,0.06603442,0.0071465564,right,False,0.00414671400000001
2018-01-02,SZ000670,0.0634691,0.04340115,right,False,0.009956211999999999
2018-01-03,SZ300277,0.06666884,0.01272559,right,False,-0.0003679499999999919
2018-01-04,SZ000670,0.06510108,-0.008674602,right,False,0.0009974239999999898
2018-01-05,SZ000670,0.073604204,-0.049348794,right,False,-0.008428235000000006
2018-01-08,SZ000670,0.07601098,-0.018516537,right,False,0.014759384
2018-01-09,SZ000670,0.06558409,0.011341331,right,False,0.007415672999999998
2018-01-10,SH600052,0.09436885,0.048971597,left,True,0.022261703
2018-01-11,SH600052,0.13855183,-0.07189543,left,True,0.05916530999999999
2018-01-12,SZ000670,0.059896696,0.0042321645,right,False,0.0011333539999999961
2018-01-15,SZ000670,0.059927095,0.010355208,right,False,-0.002073646999999991
2018-01-16,SZ000670,0.05858577,-0.006197116,right,False,0.005926239999999992
2018-01-17,SZ000670,0.05798358,-0.0103129875,right,False,-0.0026687760000000046
2018-01-18,SZ000670,0.05819383,0.0041197143,right,False,0.0021150400000000055
2018-01-19,SZ002846,0.059300844,0.12942877,right,False,-0.004181998999999999
2018-01-22,SH600052,0.10044548,-0.011375388,left,True,0.03778957100000001
2018-01-23,SZ002846,0.06787127,-0.040597595,right,False,-0.0049648299999999965
2018-01-24,SH600052,0.060010422,-0.0053248135,right,False,0.0012795189999999929
2018-01-25,SZ002846,0.052805834,0.0045327754,right,False,0.01648846100000001
2018-01-26,SH600052,0.09553368,0.0055493894,left,True,0.019449705000000005
2018-01-29,SH600052,0.12270464,-0.017660044,left,True,0.057712561999999995
2018-01-30,SH600052,0.083033174,-0.13483146,left,True,0.017737425
2018-01-31,SZ002622,0.08456458,-0.09830611,left,True,0.025829620000000005
2018-02-01,SH600609,0.10791895,-0.06139154,left,True,0.041010225
2018-02-02,SH600609,0.05445855,-0.03259967,right,False,0.0015717089999999975
2018-02-05,SZ002194,0.05927939,0.008525149,right,False,-0.005081444999999997
2018-02-06,SH600822,0.06287858,-0.015050909,right,False,0.013980103999999986
2018-02-07,SH600822,0.06311095,0.0053932583,right,False,0.006827981999999996
2018-02-08,SZ300503,0.110479474,0.1287798,left,True,0.019093948999999992
2018-02-09,SH600198,0.0865738,-0.0795756,right,True,-0.020888362000000008
2018-02-12,SH600198,0.08827002,0.028818443,right,True,-0.024058935000000004
2018-02-13,SH600198,0.09098166,0.070028014,right,False,0.0005228399999999966
2018-02-14,SH600198,0.08729096,0.31675392,right,False,-0.012663554000000007
2018-02-22,SH600198,0.097846635,0.11729623,right,False,-0.009147031000000014
2018-02-23,SH600198,0.111640796,-0.085409254,right,True,-0.03961624
2018-02-26,SH600198,0.10840497,0.3151751,right,False,-0.016805
2018-02-27,SH600198,0.10899823,8.3608086e-11,right,False,-0.014438160000000005
2018-02-28,SH600198,0.11773072,-0.11982249,right,True,-0.04104007900000001
2018-03-01,SH600198,0.12516779,0.011764705,right,True,-0.030678875000000008
2018-03-02,SH600198,0.120670445,0.05813954,right,True,-0.047920961
2018-03-05,SH600198,0.11311106,-0.026687596,right,True,-0.030026789999999998
2018-03-06,SH600198,0.11626217,-0.016129032,right,True,-0.0477967
2018-03-07,SH600198,0.12348262,0.08688524,right,True,-0.02305990599999999
2018-03-08,SH600198,0.11762069,0.015082955,right,True,-0.018616870000000008
2018-03-09,SH600198,0.110819615,-0.004457652,right,True,-0.04203958899999999
2018-03-12,SH600198,0.12193695,-0.026865674,right,False,-0.00013863500000001194
2018-03-13,SH600198,0.12083838,-0.015337424,right,True,-0.028836550000000002
2018-03-14,SH600198,0.107165076,-0.035825547,right,True,-0.034740197
2018-03-15,SH600198,0.113853686,-0.022617124,right,False,-0.011930505999999994
2018-03-16,SH600198,0.11383918,0.011570249,right,True,-0.037521649000000004
2018-03-19,SH600198,0.12926017,0.03267974,right,True,-0.06975550300000001
2018-03-20,SH600198,0.13936524,-0.087025315,right,True,-0.053594265000000016
2018-03-21,SH600198,0.13839258,-0.14211439,right,True,-0.05972763099999999
2018-03-22,SH600198,0.20598617,0.092929296,left,True,0.05099141
2018-03-23,SH600198,0.11696173,0.038817007,right,False,0.014333814000000014
2018-03-26,SH600198,0.11052467,0.0071174377,right,False,-0.006445086000000003
2018-03-27,SH600198,0.13230559,0.019434629,right,True,-0.05276281400000002
2018-03-28,SH600198,0.11643115,0.12998267,right,True,-0.038572159999999994
2018-03-29,SH600198,0.1091419,-0.061349697,right,True,-0.030343380000000003
2018-03-30,SH600198,0.13706867,-0.0032679741,right,True,-0.0653073
2018-04-02,SH600198,0.15762244,-0.04262295,right,True,-0.07651606
2018-04-03,SH600198,0.13862601,-0.08219178,right,True,-0.060619984
2018-04-04,SZ000692,0.16754882,0.021967823,left,True,0.044716484999999986
2018-04-09,SH600198,0.099503756,0.11776061,right,False,-0.00035882599999999265
2018-04-10,SH600198,0.09836676,0.084628664,right,True,-0.024210100000000012
2018-04-11,SH603058,0.06624497,-0.018248174,right,False,0.007103785000000001
2018-04-12,SH600198,0.103947125,-0.008264462,right,True,-0.022463525000000026
2018-04-13,SZ000692,0.25936523,8.3608086e-11,left,True,0.020623159999999988
2018-04-16,SH600198,0.12271374,0.2766323,right,True,-0.020720404999999997
2018-04-17,SH600198,0.0981727,0.001345895,right,False,-0.01631010999999999
2018-04-18,SH600198,0.089892425,0.024193548,right,False,0.016592961000000003
2018-04-19,SH600198,0.10076046,-0.11023622,right,True,-0.017800121999999988
2018-04-20,SZ000692,0.30306238,0.025797205,left,True,0.05863494000000001
2018-04-23,SH600198,0.14916348,-0.10364964,right,True,-0.04957454999999998
2018-04-24,SH600198,0.16493201,-0.110749185,right,True,-0.09121541999999999
2018-04-25,SH600198,0.15566379,-0.11904762,right,True,-0.08180781
2018-04-26,SZ000692,0.20525378,0.0044313148,left,True,0.095299621
2018-04-27,SH600198,0.14720134,0.12681913,right,True,-0.07915395500000001
2018-05-02,SH600198,0.10554853,0.11623617,right,False,-0.010391649000000017
2018-05-03,SZ300675,0.061498083,0.014425694,right,False,-0.013851147000000001
2018-05-04,SH600857,0.13637625,-0.0024789292,left,True,0.044660071
2018-05-07,SZ300675,0.073542394,-0.021124901,right,False,-0.004946829999999999
2018-05-08,SZ300675,0.07014672,0.006743998,right,False,0.0012778019999999946
2018-05-09,SH600727,0.065521106,-0.06426464,right,False,-0.0013291359999999947
2018-05-10,SH603058,0.06557822,-0.026031746,right,False,0.008253203999999986
2018-05-11,SH603058,0.06644529,0.03585398,right,False,0.007878979999999994
2018-05-14,SZ002863,0.066058815,0.01793249,right,True,-0.022809674999999988
2018-05-15,SH600810,0.072038606,0.06989044,right,False,-0.009657963999999991
2018-05-16,SH600198,0.097956896,0.052529182,right,True,-0.021523972000000002
2018-05-17,SH600198,0.08955288,0.060998153,right,False,0.013056735
2018-05-18,SH600198,0.098054506,-0.022648083,right,True,-0.032408226
2018-05-21,SH600198,0.096866265,-0.0035650623,right,False,-0.012086849999999996
2018-05-22,SH600198,0.083408535,-0.1216458,right,False,-0.007351400000000008
2018-05-23,SH600198,0.091868356,-0.17718941,right,False,-0.011085436000000004
2018-05-24,SH600198,0.10924146,-0.16584158,right,False,-0.002759146000000004
2018-05-25,SH600198,0.12962274,-0.04747774,right,False,-0.0022498699999999733
2018-05-28,SH600198,0.09336894,-0.06853583,right,False,0.016475191
2018-05-29,SH600198,0.10489448,-0.08695653,right,False,-0.001600239999999989
2018-05-30,SH600198,0.13680887,0.07326008,right,True,-0.030739864999999977
2018-05-31,SH600198,0.15827873,-0.006825939,right,True,-0.05623776000000001
2018-06-01,SH600198,0.14462323,0.1718213,right,True,-0.05340681999999998
2018-06-04,SH600198,0.15064515,0.06158358,right,True,-0.06571294999999999
2018-06-05,SH600198,0.16433664,0.022099448,right,True,-0.036049960000000006
2018-06-06,SH600198,0.16568995,-0.016216217,right,True,-0.04341737999999999
2018-06-07,SH600198,0.17399955,0.0054945056,right,True,-0.041587444
2018-06-08,SH600198,0.15992007,-0.038251363,right,False,-0.00650009
2018-06-11,SH600198,0.17255117,-0.028409094,right,False,-0.0068885399999999986
2018-06-12,SH600198,0.17447269,0.07017544,right,False,0.00857885999999998
2018-06-13,SH600198,0.17347993,-0.1420765,right,True,-0.049779340000000005
2018-06-14,SH600198,0.17566253,-0.16242038,right,True,-0.090585356
2018-06-15,SH600198,0.17916353,-0.038022812,right,True,-0.07851594999999999
2018-06-19,SH600198,0.18540725,-0.27272728,right,True,-0.06722104999999999
2018-06-20,SH600198,0.18484072,0.33152175,right,True,-0.08936912
2018-06-21,SH600198,0.17476448,-0.008163265,right,True,-0.041990494
2018-06-22,SH600198,0.1763769,0.10288066,right,True,-0.038320944999999995
2018-06-25,SH600198,0.1627944,0.23507462,right,True,-0.03035869000000002
2018-06-26,SH600198,0.17222723,-0.039274924,right,True,-0.04278857999999999
2018-06-27,SH600609,0.108556524,0.05764632,right,True,-0.06294681599999997
2018-06-28,SH600198,0.22076169,-0.094801225,right,True,-0.077666625
2018-06-29,SH600198,0.21303949,0.074324325,right,True,-0.11018240000000001
2018-07-02,SH600198,0.22729403,-0.119496845,right,True,-0.07905195999999999
2018-07-03,SH600198,0.21952757,-0.071428575,right,True,-0.09400795
2018-07-04,SH600198,0.19726807,8.3608086e-11,right,True,-0.08202550999999998
2018-07-05,SH600198,0.17693932,0.057692308,right,True,-0.01773960600000002
2018-07-06,SH600198,0.31085178,-0.043636363,left,True,0.018256320000000006
2018-07-09,SH600198,0.176808,-0.087452464,right,True,-0.02640806500000001
2018-07-10,SH600198,0.17668046,0.09583333,right,True,-0.019113620000000026
2018-07-11,SH600198,0.16905142,-0.019011406,right,False,-0.004682210000000006
2018-07-12,SH600198,0.27796143,0.046511628,left,True,0.05083313000000002
2018-07-13,SH600156,0.26150796,-0.01,left,True,0.055321359999999986
2018-07-16,SH600198,0.20969996,-0.018656716,left,True,0.04572927
2018-07-17,SH600198,0.14785948,-0.064638786,right,True,-0.028436329999999982
2018-07-18,SH600198,0.16141088,0.08130082,right,True,-0.032204635999999995
2018-07-19,SH600198,0.28079942,0.06390978,left,True,0.09117186600000003
2018-07-20,SH600198,0.19551179,0.010600707,right,False,0.01678935000000001
2018-07-23,SH600198,0.21670187,0.17832166,right,True,-0.07759154999999998
2018-07-24,SH600198,0.22727244,-0.115727,right,True,-0.030802849999999993
2018-07-25,SH600094,0.10857289,-0.013318535,left,True,0.020188949999999983
2018-07-26,SH600198,0.19653675,-0.05357143,right,False,0.0008249299999999876
2018-07-27,SH600198,0.31228876,0.018867925,left,True,0.133885064
2018-07-30,SH600198,0.27902493,-0.055555556,left,True,0.05049895
2018-07-31,SH600198,0.20614399,-0.11764706,right,False,-0.0008347100000000024
2018-08-01,SH600198,0.20650901,-0.057777777,right,True,-0.039291139999999974
2018-08-02,SH600198,0.198815,-0.17924528,right,False,0.014362364000000016
2018-08-03,SH600198,0.2059512,-0.08045977,right,True,-0.07623632
2018-08-06,SH600198,0.19137892,-0.15,right,True,-0.04601987000000002
2018-08-07,SH600198,0.21665661,0.16911764,left,True,0.03417244999999999
2018-08-08,SH600198,0.22067332,-0.012578616,left,True,0.06441012000000002
2018-08-09,SH600198,0.31464538,0.10828026,left,True,0.08972899999999998
2018-08-10,SH600198,0.24844591,0.3045977,left,True,0.05999614999999997
2018-08-13,SH600198,0.18211553,-0.16740088,right,True,-0.030174524999999994
2018-08-14,SH600198,0.20489325,0.12698413,right,False,-0.010200690000000012
2018-08-15,SH600198,0.22460997,-0.07042254,right,True,-0.08852028599999999
2018-08-16,SH600198,0.2094395,0.17676768,right,True,-0.031795299999999985
2018-08-17,SH600198,0.20011452,0.055793993,right,False,-0.006417695000000001
2018-08-20,SH600198,0.19061987,0.040650405,right,True,-0.06245508999999996
2018-08-21,SH600455,0.17382751,0.033918127,left,True,0.03199241000000003
2018-08-22,SH600198,0.15257742,-0.07641196,right,False,-0.01392887000000001
2018-08-23,SZ000707,0.32078695,0.047703177,left,True,0.019040510000000038
2018-08-24,SZ000707,0.2582135,-0.028667789,left,True,0.058790366
2018-08-27,SH600198,0.13817199,0.012738854,right,True,-0.04271011999999999
2018-08-28,SZ000707,0.20602316,-0.153457,left,True,0.04136838600000001
2018-08-29,SH600198,0.15597805,0.017985612,right,True,-0.018602865000000024
2018-08-30,SH600198,0.1579058,-0.0070671383,right,False,-4.26349999999992e-05
2018-08-31,SH600198,0.20564601,0.081850536,left,True,0.02783242599999998
2018-09-03,SH600198,0.19383867,-0.016447369,right,True,-0.03651347999999999
2018-09-04,SH600198,0.19904569,0.06688963,right,False,0.0015294599999999964
2018-09-05,SH600198,0.1866521,-0.06269593,right,False,-0.013015835999999989
2018-09-06,SH600198,0.18231203,-0.07692308,right,True,-0.06468027
2018-09-07,SH600198,0.16784239,-0.047101453,right,False,-0.011588996000000018
2018-09-10,SH600198,0.17466104,0.08745247,right,True,-0.07556282399999999
2018-09-11,SH600198,0.18415636,-0.006993007,right,True,-0.031610834999999976
2018-09-12,SH600198,0.18413706,-0.08098592,right,True,-0.066135929
2018-09-13,SH600198,0.16898683,-0.057471264,right,True,-0.072357166
2018-09-14,SH600198,0.14720294,0.016260164,right,False,0.014287480000000005
2018-09-17,SH600198,0.1441743,0.051999997,right,False,0.013420819999999986
2018-09-18,SH600198,0.15012312,0.02661597,right,True,-0.04256439000000001
2018-09-19,SH600198,0.14497119,0.02962963,right,False,-0.0016476149999999912
2018-09-20,SH600198,0.16037576,0.017985612,right,False,-0.005980820000000012
2018-09-21,SH600198,0.17608352,0.003533569,left,True,0.03664018499999998
2018-09-25,SH600198,0.16347834,-0.056338027,right,True,-0.03567858400000001
2018-09-26,SZ000707,0.11911967,-0.14956012,left,True,0.017506544000000013
2018-09-27,SH600198,0.1514083,-0.01632653,right,False,0.0030406399999999972
2018-09-28,SH600198,0.15412228,0.041493777,right,False,-0.0038910600000000017
2018-10-08,SH600198,0.1680573,-0.15139443,right,False,0.0038575799999999993
2018-10-09,SH600198,0.18223856,-0.26760563,right,True,-0.064152824
2018-10-10,SH600198,0.17807959,0.070512824,right,True,-0.07323749500000001
2018-10-11,SH600198,0.17924038,-0.059880238,right,True,-0.06278692500000002
2018-10-12,SH600198,0.17758055,-0.006369427,right,True,-0.03893131999999999
2018-10-15,SH600198,0.18307082,-0.06410257,right,True,-0.055847553999999994
2018-10-16,SZ000707,0.1402203,-0.35185188,right,False,-0.00191129000000001
2018-10-17,SZ000707,0.15928344,0.64761907,left,True,0.025746670000000013
2018-10-18,SH600198,0.18009916,0.23684211,right,True,-0.04008389000000001
2018-10-19,SH600198,0.20600827,-0.035460994,left,True,0.020895105999999997
2018-10-22,SZ000707,0.2104047,-0.16748768,left,True,0.05287315999999999
2018-10-23,SH600198,0.19511382,0.7567568,right,True,-0.03301087
2018-10-24,SH600198,0.21054228,-0.056410257,right,False,0.0005858900000000056
2018-10-25,SH600198,0.23766261,0.10326087,right,True,-0.05082822000000001
2018-10-26,SH600595,0.36982933,8.3608086e-11,left,True,0.039815370000000044
2018-10-29,SH600595,0.4567527,0.105726875,left,True,0.14639345
2018-10-30,SH600198,0.21871181,0.020325202,right,False,-0.01670787999999998
2018-10-31,SH600595,0.4928909,8.3608086e-11,left,True,0.14240370000000002
2018-11-01,SH600595,0.5621503,0.028957529,left,True,0.20916104999999996
2018-11-02,SH600595,0.43564838,-0.015009381,left,True,0.17224011999999997
2018-11-05,SH600595,0.5799883,0.015238095,left,True,0.23262237000000002
2018-11-06,SH600595,0.4093859,0.045028143,left,True,0.17610476
2018-11-07,SH600595,0.5649566,-0.05745063,left,True,0.21000996000000002
2018-11-08,SH600595,0.55465424,0.18095239,left,True,0.28326674999999996
2018-11-09,SH600595,0.7458525,0.16612904,left,True,0.44671617
2018-11-12,SH600595,0.57182837,-0.042876907,left,True,0.33058418999999994
2018-11-13,SH600595,0.43573892,0.04479769,left,True,0.17835853999999998
2018-11-14,SH600595,0.6266618,-0.042876907,left,True,0.35054107
2018-11-15,SH600609,0.39847565,-0.0058338363,left,True,0.02668374000000004
2018-11-16,SH600595,0.52329534,-0.108895704,left,True,0.27688746000000003
2018-11-19,SH600595,0.19498128,0.108433746,right,False,0.014241209999999949
2018-11-20,SH600595,0.22529325,8.3608086e-11,right,False,-0.0038902899999999907
2018-11-21,SH600595,0.24254721,-0.20807452,right,False,-0.00928745999999997
2018-11-22,SH600595,0.2919882,-0.015686275,right,False,-0.015824359999999954
2018-11-23,SZ000692,0.2632387,8.3608086e-11,left,True,0.021873100000000006
2018-11-26,SH600609,0.32009134,0.061630696,left,True,0.04162696000000002
2018-11-27,SH600609,0.39250118,-0.070928395,left,True,0.07729366000000001
2018-11-28,SH600595,0.27410147,0.09362551,right,True,-0.07236911000000001
2018-11-29,SH600609,0.33472228,0.03835861,left,True,0.05381299999999997
2018-11-30,SH600595,0.2857685,-0.027923211,right,False,0.0029056899999999886
2018-12-03,SH600595,0.29650536,0.043087967,right,True,-0.07685650999999996
2018-12-04,SH600595,0.3137128,-0.068846814,right,True,-0.06686392999999996
2018-12-05,SH600595,0.2862288,-0.029574862,right,True,-0.06092746000000002
2018-12-06,SH600595,0.2533453,0.015238095,right,True,-0.05357306999999997
2018-12-07,SH600595,0.29604265,8.3608086e-11,right,True,-0.08135726000000001
2018-12-10,SH600595,0.26710156,0.03001876,right,True,-0.025280320000000023
2018-12-11,SZ000707,0.20811719,8.3608086e-11,right,False,0.010192829999999986
2018-12-12,SZ000707,0.21525137,-0.0882353,right,False,0.009284450000000027
2018-12-13,SZ000707,0.21800122,0.017595308,right,False,0.007257769999999969
2018-12-14,SH600198,0.24889171,0.025157232,left,True,0.06448564000000001
2018-12-17,SH600198,0.32100016,-0.021472394,left,True,0.13574678999999998
2018-12-18,SH600198,0.2896806,0.0062695923,left,True,0.09421161
2018-12-19,SH600198,0.25188714,0.024922118,right,True,-0.027062850000000027
2018-12-20,SH600198,0.26362485,8.3608086e-11,left,True,0.03979715000000003
2018-12-21,SH600198,0.22380754,0.08206687,right,True,-0.04447894999999999
2018-12-24,SH600198,0.19984776,0.109550565,right,False,-0.01484267000000003
2018-12-25,SH600198,0.19925912,-0.050632913,right,True,-0.01926710000000001
2018-12-26,SH600198,0.16579455,0.032,left,True,0.024361450000000007
2018-12-27,SZ000816,0.18919823,-0.034782607,right,False,-0.002969500000000014
2019-01-02,SZ000707,0.19718859,-0.03154574,right,True,-0.023348720000000017
2019-01-03,SH600198,0.1670143,0.012531328,left,True,0.023966830000000022
2019-01-04,SZ000816,0.16651349,0.06655844,right,False,0.017023750000000004
2019-01-07,SH600198,0.17846254,-0.012499999,left,True,0.021294580000000007
2019-01-08,SZ000816,0.1861181,0.030911902,right,True,-0.03154834000000001
2019-01-09,SH600595,0.3415627,0.46857142,left,True,0.14407964
2019-01-10,SH600595,0.30014864,0.08171206,left,True,0.03084285000000006
2019-01-11,SH600198,0.1631243,0.1381733,right,True,-0.034254510000000016
2019-01-14,SH600595,0.29888493,0.0744249,left,True,0.12187684999999998
2019-01-15,SH600595,0.3093362,0.07052897,left,True,0.09478414999999998
2019-01-16,SH600595,0.1584884,0.29764706,right,False,0.002814939999999988
2019-01-17,SH600595,0.25030613,0.057116956,left,True,0.025715880000000024
2019-01-18,SH600595,0.23443758,-0.08147513,right,True,-0.02931350000000002
2019-01-21,SH600595,0.24902391,-0.014939309,right,False,0.005572980000000005
2019-01-22,SH600595,0.24972852,-0.067298576,right,False,-0.016792730000000006
2019-01-23,SH600595,0.2516791,-0.104674794,right,True,-0.044250459999999964
2019-01-24,SH600595,0.23575883,-0.035187285,right,False,0.012164499999999995
2019-01-25,SH600595,0.22249663,-0.121176474,left,True,0.03934955000000001
2019-01-28,SH600595,0.26123863,-0.28647926,left,True,0.11008407000000003
2019-01-29,SH600595,0.2301938,-0.31144464,left,True,0.09007942999999999
2019-01-30,SZ000707,0.21697004,0.087947875,left,True,0.047918530000000015
2019-01-31,SH600595,0.20096362,0.15638767,left,True,0.02592636000000001
2019-02-01,SH600198,0.20529242,0.044401545,right,True,-0.03641143999999999
2019-02-11,SH600198,0.21030773,0.0055452865,right,True,-0.056647809999999965
2019-02-12,SH600198,0.19822817,5.461656e-11,right,False,0.002593519999999988
2019-02-13,SH600198,0.20300844,0.005514706,right,True,-0.020067849999999998
2019-02-14,SH600198,0.20129533,0.054844607,right,False,-0.015814980000000006
2019-02-15,SH600163,0.249099,-0.10967741,left,True,0.02294136999999999
2019-02-18,SH600198,0.19697487,0.13837638,right,True,-0.07562399999999998
2019-02-19,SH600198,0.18709548,-0.021069692,right,True,-0.02565874600000001
2019-02-20,SH600198,0.1927659,0.117549665,right,True,-0.07168973999999999
2019-02-21,SH600595,0.20256303,0.13631158,left,True,0.05192320000000003
2019-02-22,SH600595,0.1772426,0.016129032,right,False,-0.011117570000000021
2019-02-25,SH600595,0.1837916,-0.03968254,right,True,-0.031842430000000005
2019-02-26,SH600595,0.18810976,-0.032024793,right,True,-0.04894358999999998
2019-02-27,SH600595,0.19560745,0.017075773,right,True,-0.033346829999999994
2019-02-28,SZ000737,0.23052344,-0.024048096,left,True,0.030444660000000012
2019-03-01,SH600595,0.20437795,0.15243903,right,False,-0.00873199999999999
2019-03-04,SH600595,0.20899948,0.076719575,right,False,0.01366623000000003
2019-03-05,SH600595,0.23854396,0.20147422,left,True,0.035869290000000026
2019-03-06,SZ000692,0.45934135,-0.078131825,left,True,0.10300086
2019-03-07,SH600595,0.22346254,0.06987952,right,False,0.009085300000000018
2019-03-08,SZ000692,0.4257532,0.019502075,left,True,0.12677142000000002
2019-03-11,SH600595,0.20013301,-0.11128405,right,True,-0.03305908000000003
2019-03-12,SH600595,0.19982395,-0.08931699,right,True,-0.03188731999999998
2019-03-13,SH600595,0.20306306,0.052884616,right,True,-0.04681961999999998
2019-03-14,SH600595,0.19655862,0.10867581,right,False,-0.01293169999999999
2019-03-15,SH600595,0.19471666,-0.03294893,right,False,-0.010617120000000008
2019-03-18,SH600595,0.20304953,0.0068143094,right,False,0.004812939999999988
2019-03-19,SH600595,0.20407112,0.013536379,right,True,-0.025547859999999978
2019-03-20,SH600595,0.18334508,-0.07929883,right,False,0.0023929599999999857
2019-03-21,SH600595,0.20536992,-0.0643699,right,True,-0.048851920000000035
2019-03-22,SH600595,0.22875534,-0.22286822,right,False,0.000851889999999994
2019-03-25,SH600595,0.2196511,5.461656e-11,right,True,-0.06820947
2019-03-26,SZ000692,0.24726583,-0.03234624,left,True,0.056704510000000014
2019-03-27,SH600595,0.1732596,0.06723716,right,True,-0.018467010000000006
2019-03-28,SH600595,0.16768521,0.13631158,right,False,0.013047779999999981
2019-03-29,SZ000692,0.22269231,-0.014937759,left,True,0.021540240000000016
2019-04-01,SH600595,0.17397498,0.014939309,right,True,-0.021538470000000004
2019-04-02,SH600595,0.20792606,-0.050597977,right,False,-0.005278959999999999
2019-04-03,SH600595,0.22039095,0.03003876,right,True,-0.061266650000000006
2019-04-04,SH600595,0.20328875,-0.029162748,right,True,-0.07079262
2019-04-08,SH600595,0.1592535,-0.023255816,right,False,-0.013093790000000008
2019-04-09,SH600595,0.1329869,-0.03968254,right,False,0.00404797400000001
2019-04-10,SH600595,0.13867185,0.008264463,right,False,0.00039557000000001175
2019-04-11,SH600595,0.1950806,-0.048155736,left,True,0.035921079999999994
2019-04-12,SZ000707,0.121161565,-0.023310022,right,False,0.01202075499999998
2019-04-15,SH600052,0.15200254,-0.03514377,left,True,0.02194335499999997
2019-04-16,SH600595,0.13390762,-0.046875,right,False,-0.014397020000000024
2019-04-17,SH600595,0.13793592,0.032786883,right,False,-0.014827699999999971
2019-04-18,SH600595,0.13713866,-0.023809524,right,False,-0.003968124999999989
2019-04-19,SZ000692,0.14629123,-0.022484759,right,False,-0.000296479999999974
2019-04-22,SH600052,0.1636967,0.033877037,left,True,0.02986284
2019-04-23,SH600595,0.14082794,-0.16574585,right,False,-0.0025818500000000244
2019-04-24,SH600595,0.13976048,-0.21986754,right,False,0.006030279999999999
2019-04-25,SH600595,0.14069289,-0.25636673,right,False,-0.008614839999999985
2019-04-26,SH600595,0.1481604,-0.1803653,right,False,-0.003326859999999987
2019-04-29,SH600052,0.18183246,-0.19031142,left,True,0.03525587500000002
2019-04-30,SZ000692,0.126369,-0.025778735,right,False,-0.0029980660000000076
2019-05-06,SH600595,0.16159762,-0.24652778,right,False,0.009572709999999984
2019-05-07,SH600595,0.14750147,-0.29032257,right,True,-0.019125569999999995
2019-05-08,SH600595,0.13392925,-0.051948052,right,False,-0.012975
2019-05-09,SH600595,0.1220635,-0.48630133,right,False,-0.0019064880000000117
2019-05-10,SH600595,0.12822686,-0.53333336,right,False,0.014414940000000001
2019-05-13,SH600595,0.16278382,1.5714285,right,True,-0.03482929
2019-05-14,SH600198,0.12169621,-0.02631579,right,True,-0.07808522000000001
2019-05-15,SH600595,0.33657628,-0.75706214,right,True,-0.126483014
2019-05-16,SH600198,0.11310637,0.019566737,right,True,-0.26138312599999997
2019-05-17,SH600595,0.4360325,0.47058824,right,True,-0.308442505
2019-05-20,SH600595,0.5031248,-0.85333335,right,True,-0.38173300000000004
2019-05-21,SH600595,0.5499745,0.72727275,right,True,-0.4300945300000001
2019-05-22,SH600595,0.52785105,0.42105263,right,True,-0.34561432
2019-05-23,SH600198,0.11534023,0.3102362,right,True,-0.021141449999999992
2019-05-24,SH600198,0.11324163,0.052283652,right,False,-0.014342685999999993
2019-05-27,SH600609,0.10492783,-0.0099502485,right,False,-0.0014074959999999942
2019-05-28,SH600198,0.115118526,-0.08991355,right,True,-0.5788060540000001
2019-05-29,SH600727,0.14165309,-0.047559444,left,True,0.023756310000000003
2019-05-30,SH600609,0.12349503,-0.014827586,right,False,-0.0007705200000000106
2019-05-31,SH600198,0.12378748,-0.009473684,right,False,0.0004723599999999911
2019-06-03,SH600198,0.13369793,-0.068544105,right,True,-0.020020404000000006
2019-06-04,SH600198,0.12525043,-0.076440394,right,True,-0.018817954999999997
2019-06-05,SH600198,0.11461436,0.009264979,right,False,0.0028422649999999966
2019-06-06,SH600198,0.11841223,0.03610771,right,False,-0.005449324999999991
2019-06-10,SZ300106,0.1081708,0.035714287,left,True,0.018473249999999997
2019-06-11,SH600609,0.11306802,0.17729713,right,False,0.002474734000000006
2019-06-12,SZ000670,0.11860662,-0.22107187,right,False,-0.010656213999999997
2019-06-13,SH600198,0.11141757,-0.0057215514,right,False,0.010077285000000005
2019-06-14,SH600198,0.1274401,0.064578004,right,False,0.0072776599999999775
2019-06-17,SH600198,0.121185,-0.07747748,right,False,0.00998234499999999
2019-06-18,SZ000670,0.12829262,0.061428573,right,False,0.001999770000000012
