num_days,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps,year,score_name,state_column,threshold,bad_side,fallback,fallback_top_k,gated_off_rate
242,-0.0026335940123966926,-0.5945212273762862,-0.892754137832118,67,174,0.0,0.0,2025,style_neutral,market_amplitude_mean,3.2558820921857476,low,cash,3,0.7851239669421488
242,0.00708370122516529,3.1315310346848717,2.2343414060618043,148,93,0.0,0.0,2018,style_neutral,market_amplitude_mean,3.427573082844458,high,cash,3,0.4297520661157025
243,0.002122832484362143,0.06902069046303083,0.5414258656234101,109,133,0.0,0.0,2019,style_neutral,market_amplitude_mean,3.427573082844458,high,cash,3,0.37448559670781895
242,-0.0036374206528925605,-0.7372765815555757,-0.9503436148959508,99,142,0.0,0.0,2020,style_neutral,market_amplitude_mean,3.427573082844458,high,cash,3,0.4793388429752066
242,0.01475474287747934,25.391259467469958,4.840922039291207,99,142,0.0,0.0,2021,style_neutral,market_amplitude_mean,3.427573082844458,high,cash,3,0.5702479338842975
241,-6.172755082987607e-05,-0.27261782382507294,-0.01982194122005968,86,154,0.0,0.0,2022,style_neutral,market_amplitude_mean,3.427573082844458,high,cash,3,0.6680497925311203
241,0.0076936689195020785,1.629898319342141,1.4033719862471183,155,85,0.0,0.0,2023,style_neutral,market_amplitude_mean,3.427573082844458,high,cash,3,0.06639004149377593
241,0.0008323125336099593,-0.5566139557656558,0.14738927141110328,133,107,0.0,0.0,2024,style_neutral,market_amplitude_mean,3.427573082844458,high,cash,3,0.4854771784232365
242,-0.008798372537603311,-0.9545573192661375,-1.60236443122893,158,83,0.0,0.0,2025,style_neutral,market_amplitude_mean,3.427573082844458,high,cash,3,0.128099173553719
242,0.0019410350998347121,0.27179560315839213,0.70770830005396,104,137,0.0,0.0,2018,style_neutral,market_amplitude_mean,3.427573082844458,low,cash,3,0.5702479338842975
243,0.006734284004938274,2.613195793424054,1.9872813883523717,89,153,0.0,0.0,2019,style_neutral,market_amplitude_mean,3.427573082844458,low,cash,3,0.6255144032921811
242,0.0027726592533057893,-0.4696512106673043,0.4495886074423697,94,147,0.0,0.0,2020,style_neutral,market_amplitude_mean,3.427573082844458,low,cash,3,0.5206611570247934
242,0.0058435329457851275,1.698587550160458,1.5466450879191826,126,115,0.0,0.0,2021,style_neutral,market_amplitude_mean,3.427573082844458,low,cash,3,0.4297520661157025
241,0.0054599799392805,0.9365572547071797,1.187004813785708,144,96,0.0,0.0,2022,style_neutral,market_amplitude_mean,3.427573082844458,low,cash,3,0.33195020746887965
241,0.003524585121576762,1.2028406728811687,2.4577343899561686,20,220,0.0,0.0,2023,style_neutral,market_amplitude_mean,3.427573082844458,low,cash,3,0.9336099585062241
241,-0.0034643091336099556,-0.8546511441958552,-0.5801720222265686,125,115,0.0,0.0,2024,style_neutral,market_amplitude_mean,3.427573082844458,low,cash,3,0.5145228215767634
242,-0.0019518101776859497,-0.471592534171536,-0.8309773225948048,38,203,0.0,0.0,2025,style_neutral,market_amplitude_mean,3.427573082844458,low,cash,3,0.871900826446281
242,0.006214095941446283,2.6853508487129014,2.4133987282918907,90,151,0.0,0.0,2018,style_neutral,market_amount_top10_share,0.7429131119272752,high,cash,3,0.6363636363636364
243,0.0027357619374485617,0.26236248058961875,0.7120144545670904,83,159,0.0,0.0,2019,style_neutral,market_amount_top10_share,0.7429131119272752,high,cash,3,0.6255144032921811
242,-0.0034978345421487578,-0.7149309501342882,-0.9916479763242054,55,186,0.0,0.0,2020,style_neutral,market_amount_top10_share,0.7429131119272752,high,cash,3,0.7975206611570248
242,-0.000893117169421489,-0.23885940026840102,-0.6750554876927474,15,226,0.0,0.0,2021,style_neutral,market_amount_top10_share,0.7429131119272752,high,cash,3,0.9380165289256198
241,-0.00545690459640415,-0.8632922133958938,-1.1817967863318928,127,113,0.0,0.0,2022,style_neutral,market_amount_top10_share,0.7429131119272752,high,cash,3,0.2946058091286307
241,0.0025118986224066386,0.10642898602262396,0.6220075516318878,107,133,0.0,0.0,2023,style_neutral,market_amount_top10_share,0.7429131119272752,high,cash,3,0.5269709543568465
241,-0.007352109234024893,-0.9530069330734945,-1.1631645632679903,117,123,0.0,0.0,2024,style_neutral,market_amount_top10_share,0.7429131119272752,high,cash,3,0.5062240663900415
242,-0.007636337330991738,-0.917733699335857,-1.691849375034508,103,138,0.0,0.0,2025,style_neutral,market_amount_top10_share,0.7429131119272752,high,cash,3,0.47107438016528924
242,0.002810640383553719,0.4257700880934492,0.8484647747620567,144,97,0.0,0.0,2018,style_neutral,market_amount_top10_share,0.7429131119272752,low,cash,3,0.36363636363636365
243,0.006121354551851856,2.059803440973766,1.7588682649299998,101,141,0.0,0.0,2019,style_neutral,market_amount_top10_share,0.7429131119272752,low,cash,3,0.37448559670781895
242,0.002633073142561986,-0.5112235194701623,0.4150413068643186,132,109,0.0,0.0,2020,style_neutral,market_amount_top10_share,0.7429131119272752,low,cash,3,0.2024793388429752
242,0.021491392992685956,92.56894673215808,4.692311795249255,136,105,0.0,0.0,2021,style_neutral,market_amount_top10_share,0.7429131119272752,low,cash,3,0.06198347107438017
241,0.010855156984854772,9.303855143931802,3.6049265202549226,68,172,0.0,0.0,2022,style_neutral,market_amount_top10_share,0.7429131119272752,low,cash,3,0.7053941908713693
241,0.0087063554186722,4.23598627347444,2.1929740757634004,116,124,0.0,0.0,2023,style_neutral,market_amount_top10_share,0.7429131119272752,low,cash,3,0.4730290456431535
241,0.004720112634024899,0.37138642833797597,0.9027342668508177,119,121,0.0,0.0,2024,style_neutral,market_amount_top10_share,0.7429131119272752,low,cash,3,0.49377593360995853
242,-0.00311384538429752,-0.708115576205819,-0.794866579717823,81,160,0.0,0.0,2025,style_neutral,market_amount_top10_share,0.7429131119272752,low,cash,3,0.5289256198347108
242,0.004826182168719011,1.5691564855460558,1.76260368415743,105,136,0.0,0.0,2018,style_neutral,market_amount_top10_share,0.7508349180308138,high,cash,3,0.5495867768595041
243,0.001377768693415641,-0.14905281198273135,0.3362793734426646,114,128,0.0,0.0,2019,style_neutral,market_amount_top10_share,0.7508349180308138,high,cash,3,0.48148148148148145
242,-0.0024292774499999974,-0.6673677602724525,-0.6074917803725295,77,164,0.0,0.0,2020,style_neutral,market_amount_top10_share,0.7508349180308138,high,cash,3,0.6818181818181818
242,-7.998614876033209e-05,-0.08428299339987333,-0.054334573199221387,19,222,0.0,0.0,2021,style_neutral,market_amount_top10_share,0.7508349180308138,high,cash,3,0.9173553719008265
241,-0.0019189529868605824,-0.7142891172046242,-0.3819032348149193,139,101,0.0,0.0,2022,style_neutral,market_amount_top10_share,0.7508349180308138,high,cash,3,0.1950207468879668
241,0.004896968760580913,0.799197559042035,1.1171095657787755,119,121,0.0,0.0,2023,style_neutral,market_amount_top10_share,0.7508349180308138,high,cash,3,0.3983402489626556
241,-0.010326957603319501,-0.9803056824330472,-1.5454338831678764,133,107,0.0,0.0,2024,style_neutral,market_amount_top10_share,0.7508349180308138,high,cash,3,0.3983402489626556
242,-0.009315512930165292,-0.950455069570428,-1.9258250707014093,117,124,0.0,0.0,2025,style_neutral,market_amount_top10_share,0.7508349180308138,high,cash,3,0.3760330578512397
242,0.004198554156280991,1.0452094038592064,1.319268392668407,128,113,0.0,0.0,2018,style_neutral,market_amount_top10_share,0.7508349180308138,low,cash,3,0.45041322314049587
243,0.007479347795884776,3.5391548573821865,2.360674852516907,88,154,0.0,0.0,2019,style_neutral,market_amount_top10_share,0.7508349180308138,low,cash,3,0.5185185185185185
242,0.001564516050413227,-0.5811138240373989,0.25810730390776004,116,125,0.0,0.0,2020,style_neutral,market_amount_top10_share,0.7508349180308138,low,cash,3,0.3181818181818182
242,0.020678261972024794,76.77416354468635,4.544936170721756,135,106,0.0,0.0,2021,style_neutral,market_amount_top10_share,0.7508349180308138,low,cash,3,0.08264462809917356
241,0.007317205375311204,3.9302190257313177,3.1202709363759062,50,190,0.0,0.0,2022,style_neutral,market_amount_top10_share,0.7508349180308138,low,cash,3,0.8049792531120332
241,0.006321285280497926,2.2199059821275315,1.758195945771002,95,145,0.0,0.0,2023,style_neutral,market_amount_top10_share,0.7508349180308138,low,cash,3,0.6016597510373444
241,0.007694961003319505,2.2722968942639543,1.6300888917064835,93,147,0.0,0.0,2024,style_neutral,market_amount_top10_share,0.7508349180308138,low,cash,3,0.6016597510373444
242,-0.0014346697851239678,-0.5153439199765231,-0.4101019539831396,66,175,0.0,0.0,2025,style_neutral,market_amount_top10_share,0.7508349180308138,low,cash,3,0.6239669421487604
242,0.007721830893099175,3.9700473421048077,2.607622442202635,121,120,0.0,0.0,2018,style_neutral,market_amount_top10_share,0.7593413726342011,high,cash,3,0.4628099173553719
243,0.0022872897888888927,-0.07225831704529961,0.4964443626211267,131,111,0.0,0.0,2019,style_neutral,market_amount_top10_share,0.7593413726342011,high,cash,3,0.32510288065843623
242,-0.005324559738842971,-0.8710947533718211,-1.1064863475222833,101,140,0.0,0.0,2020,style_neutral,market_amount_top10_share,0.7593413726342011,high,cash,3,0.5082644628099173
242,-4.006366280991917e-05,-0.08541550494167582,-0.025234097001296384,21,220,0.0,0.0,2021,style_neutral,market_amount_top10_share,0.7593413726342011,high,cash,3,0.8925619834710744
241,0.002824517054425727,-0.17277496452976415,0.5342367545385825,147,93,0.0,0.0,2022,style_neutral,market_amount_top10_share,0.7593413726342011,high,cash,3,0.1037344398340249
241,0.006690334007883819,1.6838380071718335,1.4871833637899576,126,114,0.0,0.0,2023,style_neutral,market_amount_top10_share,0.7593413726342011,high,cash,3,0.3029045643153527
241,-0.00921475210124481,-0.9781335171560088,-1.3025677600398167,159,81,0.0,0.0,2024,style_neutral,market_amount_top10_share,0.7593413726342011,high,cash,3,0.2946058091286307
242,-0.010850498764876034,-0.9668222559485631,-2.206431429127535,134,107,0.0,0.0,2025,style_neutral,market_amount_top10_share,0.7593413726342011,high,cash,3,0.30991735537190085
242,0.0013029054319008261,0.05722594626219335,0.43982419864337097,117,124,0.0,0.0,2018,style_neutral,market_amount_top10_share,0.7593413726342011,low,cash,3,0.5371900826446281
243,0.006569826700411524,3.163423001069255,2.767810525949885,67,175,0.0,0.0,2019,style_neutral,market_amount_top10_share,0.7593413726342011,low,cash,3,0.6748971193415638
242,0.0044597983392562,0.08091059554195512,0.8222630744449865,84,157,0.0,0.0,2020,style_neutral,market_amount_top10_share,0.7593413726342011,low,cash,3,0.49173553719008267
242,0.02063833948607438,76.8704697234421,4.574674628583202,130,111,0.0,0.0,2021,style_neutral,market_amount_top10_share,0.7593413726342011,low,cash,3,0.10743801652892562
241,0.0025737353340248965,0.7028222911743969,1.4950416372918736,30,210,0.0,0.0,2022,style_neutral,market_amount_top10_share,0.7593413726342011,low,cash,3,0.8962655601659751
241,0.004527920033195023,1.158568053626114,1.3126247269274118,74,166,0.0,0.0,2023,style_neutral,market_amount_top10_share,0.7593413726342011,low,cash,3,0.6970954356846473
241,0.006582755501244814,1.9472345721432358,1.5946900540781628,77,163,0.0,0.0,2024,style_neutral,market_amount_top10_share,0.7593413726342011,low,cash,3,0.7053941908713693
242,0.00010031604958677566,-0.27625423447100617,0.02979195880525751,57,184,0.0,0.0,2025,style_neutral,market_amount_top10_share,0.7593413726342011,low,cash,3,0.6900826446280992
